"","zip","bail_amount"
"4627","19143",50000
"4629","19139",0
"4630","19120",5000
"4631","19140",25000
"4632","19138",0
"4633","19143",0
"4634","19133",20000
"4635","19132",25000
"4636","19125",0
"4637","19143",0
"4638","19134",50000
"4639","19131",350000
"4640","19149",20000
"4641","19133",0
"4642","19140",75000
"4643","19050",5000
"4645","19133",20000
"4646","19139",0
"4647","19149",0
"4648","19132",50000
"4649","19142",5000
"4650","19133",0
"4651","19133",0
"4652","19133",75000
"4653","18509",10000
"4655","191",150000
"4656","19125",5000
"4657","19143",25000
"4658","19138",5000
"4659","19131",50000
"4660","21224",0
"4661","19140",5000
"4662","19149",1e+05
"4663","19139",50000
"4664","19133",10000
"4665","19120",5000
"4667","19132",25000
"4668","19111",1e+06
"4669","19135",0
"4670","19132",25000
"4671","19134",5000
"4673","19115",250000
"4674","19125",5000
"4675","19146",10000
"4676","19121",0
"4677","19143",0
"4678","19143",5000
"4679","19102",25000
"4680","19124",1e+05
"4681","19126",2500
"4682","19134",20000
"4683","19149",1e+05
"4684","19140",25000
"4685","19150",75000
"4686","19140",0
"4687","19120",5000
"4688","19151",0
"4690","21901",1000
"4691","19143",75000
"4692","19143",1e+05
"4693","19100",10000
"4694","8012",0
"4695","19082",25000
"4696","19805",5000
"4697","19140",25000
"4698","19144",0
"4699","19125",25000
"4700","19133",50000
"4701","19145",0
"4702","19111",75000
"4703","19082",0
"4704","19036",0
"4705","19144",0
"4706","19154",0
"4707","19132",0
"4708","19141",0
"4709","19142",50000
"4710","19121",0
"4711","19104",25000
"4712","19100",15000
"4713","19141",5000
"4714","19135",0
"4715","19135",0
"4716","19135",0
"4717","19145",350000
"4718","19121",0
"4719","19139",10000
"4720","19050",7500
"4721","19143",15000
"4722","19146",25000
"4723","19131",20000
"4724","19132",15000
"4725","19151",10000
"4726","19139",15000
"4727","19133",5000
"4728","19149",30000
"4729","19124",25000
"4730","19120",15000
"4731","19146",25000
"4732","19143",0
"4733","19132",15000
"4734","19132",25000
"4736","19134",0
"4737","19144",0
"4738","19136",50000
"4739","19144",10000
"4740","19139",10000
"4741","19142",0
"4742","19140",350000
"4743","19134",8000
"4744","19144",10000
"4745","19121",50000
"4746","19126",25000
"4747","19121",0
"4748","19141",15000
"4749","19124",0
"4750","19138",2500
"4751","19121",1e+05
"4752","19152",0
"4753","19142",2e+05
"4754","19140",2500
"4755","19140",0
"4756","19131",15000
"4757","19120",10000
"4758","19120",25000
"4759","19126",25000
"4760","19146",0
"4761","19130",10000
"4762","19144",300
"4763","19124",0
"4764","19082",10000
"4765","19142",10000
"4766","19153",0
"4767","19121",75000
"4768","19120",20000
"4769","8016",0
"4770","19809",0
"4771","19138",25000
"4772","19142",75000
"4773","19135",5000
"4774","19134",10000
"4775","19137",50000
"4776","19026",5000
"4778","19014",50000
"4779","19153",0
"4780","19342",20000
"4781","19111",50000
"4782","19136",0
"4783","19139",10000
"4785","19137",50000
"4786","19120",0
"4787","19139",2500
"4788","19140",0
"4789","19134",10000
"4790","19138",10000
"4791","19143",25000
"4792","19140",0
"4793","19141",5000
"4794","8360",0
"4795","19141",0
"4796","20020",1e+05
"4799","19133",15000
"4800","19124",10000
"4801","19132-1205",20000
"4802","19138",25000
"4804","19132",75000
"4805","19126",10000
"4807","19150",0
"4808","19133",2e+05
"4809","19124",25000
"4810","19348",0
"4812","19121",10000
"4814","19121",15000
"4815","19050",5000
"4816","19140",50000
"4817","19133",25000
"4818","19143",10000
"4819","19134",1e+05
"4820","19143",5000
"4821","19133",0
"4822","19141",0
"4823","19154-3921",1e+05
"4824","19143",10000
"4825","19104",0
"4826","19134",15000
"4827","19121",5000
"4828","19138",10000
"4829","19107",5000
"4830","19133",10000
"4831","19131",1e+05
"4832","19134",3e+05
"4833","19124",50000
"4834","18974",0
"4835","19146",50000
"4836","19140",0
"4837","19134",15000
"4838","19150",75000
"4839","19151",750000
"4840","19132",35000
"4841","19132",50000
"4842","19134",5000
"4843","19134",25000
"4844","19134",5000
"4845","19132",2500
"4846","19149",10000
"4847","19133",250000
"4848","19133",12500
"4849","19143",5000
"4850","19134",30000
"4851","19146",25000
"4852","19140",25000
"4853","19050",20000
"4854","19136",30000
"4856","19100",0
"4857","19119",250000
"4858","19124",50000
"4859","19022",0
"4860","19140",1e+05
"4861","19141",3700
"4862","19111",2500
"4863","19140",25000
"4864","19121",25000
"4865","19133",5000
"4866","19046",20000
"4868","19139",0
"4869","19079",0
"4870","19079",0
"4871","19143",20000
"4872","19133",20000
"4873","19149",25000
"4874","19133",50000
"4875","19139",7500
"4876","19082",0
"4877","19135",5000
"4878","19134",0
"4879","19140",75000
"4880","19132",15000
"4881","19403",0
"4882","19143",3700
"4883","19104",10000
"4884","19148",25000
"4885","19046",20000
"4886","19121",250
"4887","19133",5000
"4888","19114",0
"4889","19120",20000
"4890","19134",150000
"4891","19111",5000
"4893","19082",0
"4894","19143",1500
"4895","19138",50000
"4896","19134",5000
"4897","19111",25000
"4898","19135",25000
"4899","19140",3000
"4900","19131",250000
"4901","19120",25000
"4902","19111",10000
"4903","19134",75000
"4904","19140",10000
"4905","19134",125000
"4906","19076",0
"4907","19124",10000
"4908","19107",25000
"4909","19120",50000
"4910","18058",10000
"4911","19120",0
"4912","19111",25000
"4913","19138",3e+05
"4914","19057",0
"4915","19100",25000
"4916","19134",10000
"4917","19133",40000
"4918","19140",50000
"4919","19143",25000
"4920","19111",0
"4922","19146",75000
"4923","19143",350000
"4924","19007",2500
"4925","19137",20000
"4927","19121",0
"4928","19135",1e+05
"4929","19132",10000
"4930","19134",50000
"4931","19104",10000
"4932","19143",25000
"4934","19141",25000
"4935","19134",1e+05
"4936","19134",125000
"4938","19135",15000
"4939","19132",0
"4941","19134",7500
"4942","19143",10000
"4943","19124",0
"4944","19121",10000
"4945","19121",10000
"4946","19143",10000
"4947","19122",20000
"4948","19149",0
"4949","19140",0
"4950","19121",0
"4951","19146",0
"4952","19154",0
"4953","19134",5000
"4954","19141",3e+05
"4955","19140",50000
"4956","19145",150000
"4957","19140",10000
"4958","19138",225000
"4959","19120",2e+05
"4960","19124",75000
"4961","19140",25000
"4962","19146",0
"4963","19120",0
"4964","19134",5000
"4965","19140",25000
"4966","19124",25000
"4967","19121",10000
"4968","19142",25000
"4969","19133",25000
"4970","19134",2e+05
"4971","19124",150000
"4972","19140",2e+05
"4973","19139",75000
"4974","19138",0
"4975","19134",10000
"4976","19131",75000
"4977","19143",50000
"4978","19142",1e+05
"4979","19135",10000
"4980","19132",25000
"4981","19124",20000
"4982","19149",0
"4983","8086",25000
"4984","19140",20000
"4985","19104",75000
"4986","19153",0
"4987","19134",75000
"4988","19131",25000
"4989","19143",50000
"4990","78723",1e+05
"4991","19121",0
"4992","19154",0
"4993","19153",0
"4994","19141",2e+05
"4995","19133",150000
"4996","19145",150000
"4997","19120",0
"4998","19104",0
"4999","19148",5000
"5000","19133",2500
"5001","19144",0
"5002","19134",5000
"5003","19070",0
"5004","19054",50000
"5005","19142",0
"5006","19132",1e+05
"5007","19145",1e+06
"5008","19131",3e+05
"5009","19148",0
"5010","19132",2500
"5011","19139",10000
"5012","19131",0
"5013","19132",15000
"5014","19140",0
"5015","19143",2e+05
"5016","19145",20000
"5017","19143",50000
"5018","19147",5000
"5019","19067",0
"5020","19145",7500
"5021","19131",0
"5022","19050",0
"5023","19143",75000
"5024","19124",5000
"5025","19050",150000
"5026","19133",0
"5028","19124",0
"5030","19145",10000
"5031","19134",0
"5032","19149",0
"5033","19120",1e+05
"5034","19114",0
"5035","19145",1e+06
"5036","19131",25000
"5037","19153",0
"5038","19050",0
"5039","19141",0
"5040","19145",0
"5042","19148",1e+05
"5043","19140",0
"5044","19143",5000
"5045","19134",0
"5046","19144",250000
"5047","19120",5000
"5048","19144",12000
"5049","19734",0
"5051","19135",25000
"5052","19142",150000
"5053","19124",2500
"5054","19137",0
"5055","19133",25000
"5056","19133",1e+05
"5057","19140",0
"5058","19144",0
"5059","19139",50000
"5060","19130",25000
"5061","19104",25000
"5062","19133",50000
"5063","19141",0
"5065","19140",25000
"5066","19132",0
"5067","19734",0
"5068","19104",25000
"5069","19104",50000
"5071","19134",50000
"5072","19135",5000
"5073","19131",0
"5074","19134",0
"5075","19139",5e+05
"5076","19805",0
"5077","19145",10000
"5078","7746",0
"5079","19120",20000
"5080","19139",0
"5081","19144",5e+05
"5082","19134",35000
"5083","19143",25000
"5084","19124",1e+05
"5085","19132",25000
"5086","19131",0
"5088","19140",0
"5089","19139",5000
"5090","19154",0
"5091","19134",35000
"5092","19136",0
"5093","19123",75000
"5094","19134",0
"5095","19141",5e+05
"5096","19132",1e+05
"5097","19133",0
"5098","19150",0
"5099","19153",50000
"5100","19100",0
"5101","19134",0
"5102","19143",20000
"5103","19120",0
"5104","19145",0
"5105","19145",50000
"5106","19133",50000
"5107","19401",20000
"5109","19140",0
"5110","19144",75000
"5111","19139",1e+05
"5112","19120",0
"5113","19124",150000
"5114","19142",50000
"5115","19132",12000
"5116","19131",30000
"5117","19139",2e+05
"5118","19111",7500
"5119","19135",1e+05
"5120","19132",0
"5121","19140",50000
"5122","19139",22500
"5123","19140",25000
"5124","19125",5000
"5125","19147",0
"5126","19133",10000
"5127","19134",25000
"5128","19120",350000
"5129","19134",10000
"5130","8081",0
"5131","19149",0
"5132","19128",50000
"5133","19131",0
"5134","19142",0
"5135","19139",0
"5136","19082",0
"5137","19135",50000
"5138","19136",0
"5140","19143",0
"5141","19122",0
"5142","19139",50000
"5143","19140",0
"5144","19135",0
"5145","19134",0
"5146","19145",0
"5147","19141",50000
"5148","19144",0
"5149","23308",5000
"5150","19147",5000
"5151","19143",0
"5152","19124",5000
"5153","19127",10000
"5154","19141",20000
"5155","19140",2e+05
"5156","19135",1500
"5157","19149",0
"5158","19132",0
"5159","19127",10000
"5160","19140",10000
"5161","19124",5000
"5162","19038",5000
"5163","19104",25000
"5164","19144",0
"5165","19144",15000
"5166","23308",5000
"5167","19082",0
"5168","19143",0
"5169","19124",25000
"5170","19027",0
"5171","19139",20000
"5172","19124",50000
"5173","19133",25000
"5175","19804",0
"5176","19141",0
"5177","19141",2500
"5178","19143",0
"5179","19134",15500
"5180","19143",0
"5182","19146",0
"5183","19804",0
"5185","19023",15000
"5187","19124",0
"5188","19132",7500
"5189","19122",5000
"5190","19140",2500
"5191","19133",0
"5192","19134",30000
"5193","19120",0
"5194","19133",1e+05
"5195","19144",0
"5196","19135",50000
"5197","19132",50000
"5198","19132",250000
"5199","19143",20000
"5200","19114",20000
"5201","19150",10000
"5202","19136",5000
"5203","19132",5000
"5204","19141",0
"5205","19140",20000
"5206","19134",0
"5207","19133",1e+05
"5209","19144",0
"5210","19148",50000
"5212","19124",0
"5213","19144",0
"5214","19115",0
"5215","19143",5000
"5216","19136",50000
"5217","19134",10000
"5218","19136",2500
"5219","19132",0
"5220","19144",0
"5221","19124",5e+05
"5222","19120",20000
"5223","19144",25000
"5224","19111",25000
"5225","19140",5000
"5226","19140",0
"5227","19148",5000
"5228","19131",250000
"5229","19149",0
"5231","19124",10000
"5232","19125",0
"5233","19132",5000
"5234","19145",0
"5235","19013",50000
"5236","19144",1500
"5237","19144",150000
"5238","19111",0
"5239","19135",50000
"5240","19149",0
"5241","19144",350000
"5242","19134",5000
"5243","19146",0
"5245","19100",25000
"5246","8108",0
"5247","19132",1e+05
"5248","19144",50000
"5250","19148",2e+05
"5251","19134",7500
"5252","19122",0
"5253","19131",0
"5254","19149",150000
"5255","8201",2500
"5256","19120",5000
"5257","19144",25000
"5258","19124",2500
"5259","19083",0
"5260","19151",0
"5261","19134",10000
"5262","19140",95000
"5263","19140",0
"5264","19134",0
"5265","19132",0
"5266","19136",25000
"5267","19124",125000
"5268","19136",0
"5269","8550",25000
"5270","19132",2500
"5271","19446",10000
"5272","19136",15000
"5273","19132",10000
"5274","19134",0
"5275","19153",25000
"5276","19134",5000
"5277","19131",0
"5278","19142",50000
"5279","19134",0
"5281","19143",2500
"5282","8724",25000
"5283","19132",2500
"5284","19136",25000
"5285","19139",0
"5287","19121",750000
"5288","19140",0
"5289","19131",0
"5290","19120",5000
"5291","19143",2500
"5292","19124",25000
"5293","19140",0
"5294","18974",10000
"5295","19120",0
"5296","19136",50000
"5297","19121",25000
"5298","19134",15000
"5299","19124",5000
"5300","19149",25000
"5301","19134",25000
"5302","19135",0
"5303","19128",0
"5305","19144",10000
"5306","19122",50000
"5307","19104",25000
"5308","19140",0
"5309","19150",5000
"5310","19131",5000
"5311","19138",1e+05
"5312","19111",50000
"5314","19149",125000
"5315","19143",225000
"5316","19140",20000
"5318","19143",10000
"5319","19134",5000
"5320","19122",2e+05
"5321","19133",2500
"5322","19142",0
"5323","19134",5e+05
"5324","19138",25000
"5325","19134",50000
"5326","19143",10000
"5327","19149",0
"5328","19134",25000
"5329","19133",1e+05
"5330","19139",5000
"5331","19133",10000
"5332","8030",0
"5333","19132",0
"5334","19139",35000
"5335","19141",25000
"5336","19104",50000
"5337","19107",3e+05
"5338","19124",0
"5339","19141",0
"5340","19149",50000
"5341","19122",5000
"5342","19018",10000
"5343","19132",0
"5344","19107",0
"5345","19124",0
"5346","19134",20000
"5347","19132",20000
"5348","19121",50000
"5349","19133",25000
"5350","19140",5e+05
"5351","19",10000
"5353","19139",30000
"5354","19134",1e+05
"5355","19149",5e+05
"5356","19147",15000
"5357","19136",2e+05
"5358","19133",0
"5359","19134",20000
"5360","19120",40000
"5361","19146",150000
"5362","8031",20000
"5363","19132",40000
"5365","19146",50000
"5366","19132",125000
"5367","19438",0
"5368","19134",5000
"5369","19135",10000
"5370","19120",25000
"5371","17543",0
"5372","19142",0
"5373","19702",0
"5374","19126",125000
"5375","19143",5000
"5376","19104",0
"5377","19135",7500
"5378","19104",25000
"5380","19100",60000
"5381","19133",1e+05
"5382","19104",0
"5383","19104",0
"5384","19124",0
"5385","19106",0
"5388","19132",1e+05
"5389","19133",25000
"5390","19103",5000
"5391","19138",10000
"5392","19151",0
"5393","19131",0
"5394","19139",20000
"5395","19135",0
"5396","19141",75000
"5397","19145",0
"5398","19134",20000
"5399","19120",25000
"5400","19139",5000
"5401","19121",7500
"5402","19104",0
"5403","19132",10000
"5404","19133",12000
"5405","19140",0
"5406","19133",50000
"5407","19124",0
"5408","19121",10000
"5409","19143",25000
"5410","19133",10000
"5411","19141",50000
"5412","19139",25000
"5413","19135",25000
"5414","19804",0
"5416","19138",0
"5417","19120",0
"5418","19135",5000
"5419","19142",250000
"5420","19141",0
"5421","19150",75000
"5422","19121",1e+05
"5423","19121",10000
"5424","19138",2e+05
"5425","8081",10000
"5426","19120",0
"5427","17554",150000
"5428","19124",10000
"5429","19107",2500
"5430","19144",1e+05
"5431","19135",2e+06
"5432","19131",0
"5433","19134",10000
"5434","19040",0
"5435","19124",0
"5436","19131",1e+05
"5437","19139",0
"5438","19119",0
"5439","19119",20000
"5440","8104",75000
"5441","19148",150000
"5442","19140",0
"5443","17554",150000
"5445","8852",0
"5446","19144",25000
"5447","19124",10000
"5448","19133",0
"5449","19120",30000
"5450","19142",0
"5451","19143",50000
"5452","19144",5000
"5454","19152",50000
"5455","19148",15000
"5456","19145",2e+05
"5457","19134",50000
"5458","19131",20000
"5459","19139",10000
"5460","19132",20000
"5461","19135",0
"5462","19133",25000
"5464","19121",25000
"5465","19141",2500
"5466","19111",0
"5467","19151",10000
"5468","19130",3e+05
"5469","19147",5000
"5470","19136",10000
"5471","19121",50000
"5472","19131",25000
"5474","19143",15000
"5475","19131",5000
"5477","19082",50000
"5478","19134",250000
"5479","19100",25000
"5480","28390-3230",5000
"5481","19107",0
"5482","19134",20000
"5483","19146",10000
"5484","19142",0
"5485","19132",150000
"5486","17815",2500
"5487","19104",5e+05
"5488","19147",25000
"5490","19134",25000
"5491","19128",0
"5492","19133",10000
"5493","17815",5000
"5494","66112",0
"5495","19111",25000
"5496","19114",10000
"5498","19050",10000
"5500","19150-2508",250000
"5501","19142",1e+05
"5502","19140",25000
"5503","19111",30000
"5504","19143",50000
"5505","19133",10000
"5506","19131",0
"5507","19134",0
"5508","19139",10000
"5510","19133",10000
"5511","19151",5e+05
"5512","19138",75000
"5513","19145",30000
"5514","19143",1e+05
"5515","19148",250000
"5516","19143",0
"5517","19139",0
"5518","19121",0
"5519","19148-3320",5000
"5520","18976",0
"5522","19149",0
"5523","19139",10000
"5524","19144",250000
"5525","19135",0
"5526","19153",10000
"5527","19126",10000
"5528","19138",5e+05
"5529","19134",75000
"5530","19139",0
"5531","19140",0
"5532","19151",0
"5533","19136",125000
"5534","19146",50000
"5535","19111",120000
"5536","19146",25000
"5537","19134",0
"5538","19128",5000
"5539","19104",10000
"5540","19138",50000
"5541","19104",50000
"5543","19121",25000
"5544","19125",0
"5545","19135",25000
"5546","19132",0
"5547","19133",0
"5548","19120",15000
"5549","19111",0
"5551","19138",0
"5552","19119",12500
"5553","19140",25000
"5554","19124",0
"5555","19139",10000
"5556","8059",0
"5557","19124",0
"5558","19134",10000
"5559","19199",150000
"5560","19124",50000
